CpG,Beta,SE,P,StudyID
cg07389922,-0.043,0.00897,1.6e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03726357,-0.055,0.01238,1.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg14428590,-0.065,0.01354,1.7e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg09516523,0.051,0.01297,9.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg16692439,-0.048,0.01228,8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg19266329,-0.062,0.01191,2.3e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg11093142,-0.05,0.01064,2.3e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01257799,-0.05,0.01098,4.3e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg11377047,-0.059,0.01266,3.8e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg02455383,-0.06,0.0144,2.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26457248,-0.041,0.01013,4.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg21506299,-0.038,0.00936,5.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg10287970,-0.064,0.01494,1.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg17017284,-0.069,0.01424,1.1e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg18471664,-0.063,0.01162,7.3e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23480341,-0.03,0.00736,4.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg06655349,-0.067,0.01372,9.6e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg21923525,-0.094,0.01839,3e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23140706,-0.093,0.01927,1.4e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00905101,-0.076,0.01426,1.1e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg06121808,-0.036,0.0088,3.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg09076077,-0.083,0.01506,3.2e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg06495586,-0.043,0.0104,2.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg06030535,-0.063,0.01223,2.6e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg19089328,0.038,0.0084,5.1e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg11168614,-0.049,0.01225,7.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26348226,-0.044,0.01084,5.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg27287167,-0.071,0.01787,6.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04093633,-0.048,0.0112,1.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg19348484,-0.068,0.01346,5.2e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01268901,-0.076,0.01656,3.9e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg05845217,-0.05,0.01066,2.8e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg22331294,-0.042,0.00918,4.4e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg05219445,-0.038,0.00906,2.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg11311352,-0.045,0.01145,9.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12866960,-0.052,0.01085,1.6e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg18625289,-0.068,0.01457,3.5e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03778909,-0.065,0.01593,4.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg15916554,-0.043,0.00948,7e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg10687644,-0.08,0.01903,2.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg22894329,-0.057,0.01154,7.3e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg07525077,-0.057,0.01124,4.1e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg06026545,-0.034,0.00789,1.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg16713889,-0.068,0.01311,2.2e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04992150,-0.051,0.0127,5.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
ch.14.97331099F,-0.037,0.00749,7.7e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00602811,-0.042,0.00802,1.4e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12033822,-0.097,0.01654,5.1e-09,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg07178945,0.045,0.0098,4.5e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg02462416,-0.023,0.00594,9.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03636183,-0.079,0.00678,4.8e-31,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg21263566,-0.044,0.01072,4.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg24448340,-0.058,0.01176,1e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01649611,-0.036,0.00777,4.3e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg14648237,-0.073,0.01305,2.4e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg17139085,-0.035,0.00836,3.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg11014740,-0.068,0.01556,1.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12510708,-0.037,0.00895,3.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg02744249,-0.046,0.01094,2.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg11628739,-0.051,0.01283,6.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg21272996,-0.049,0.0122,6.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg08305575,-0.054,0.01162,3.7e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg14417099,-0.061,0.01219,6.7e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12549908,0.042,0.01005,3.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg07069636,-0.076,0.01309,6.9e-09,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00063111,-0.029,0.00673,1.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg07930940,-0.053,0.01271,3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg25936902,-0.061,0.01535,8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg25838968,-0.065,0.01269,3e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12099325,-0.04,0.01018,9.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26378073,-0.047,0.01071,1.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg08669096,-0.057,0.01232,3.4e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01756756,-0.041,0.01017,5.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23254569,-0.063,0.01254,4.5e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12136387,-0.098,0.016,1.1e-09,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04411201,-0.049,0.01141,1.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg14578677,-0.071,0.01362,1.8e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg13823169,-0.083,0.01403,2.9e-09,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg13976502,-0.052,0.01299,6.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg18325192,-0.088,0.01816,1.2e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12479507,-0.024,0.00565,2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03329539,-0.073,0.00986,1.5e-13,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg20014974,-0.053,0.0118,5.8e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg24851859,-0.045,0.01107,5.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23344321,-0.053,0.01055,5.9e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26843872,-0.073,0.01429,3.5e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg25221207,-0.05,0.01234,5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg16768966,-0.056,0.01403,6.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04484126,-0.069,0.01352,3.6e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg09247619,-0.073,0.01414,2.1e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12555844,-0.056,0.01447,9.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg25189904,-0.054,0.00614,1.7e-18,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg02863947,-0.069,0.01482,3.5e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23955417,-0.058,0.01179,8.4e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg06495184,-0.047,0.01088,1.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg18340445,-0.047,0.01007,3.7e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03682581,-0.046,0.01093,2.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg17494034,0.07,0.01655,2.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04112866,-0.072,0.01541,3e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26553763,-0.058,0.01489,8.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03882382,-0.043,0.01003,2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg13553147,-0.064,0.01634,9.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26703507,-0.039,0.00849,4e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg14316231,-0.055,0.01113,7.5e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg24028809,-0.039,0.00775,3.9e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03244997,-0.064,0.01485,1.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg18384588,-0.038,0.00956,5.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23772226,-0.055,0.01272,1.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg13519902,-0.06,0.01182,4.6e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg02767093,-0.059,0.01254,2.3e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg19701828,-0.084,0.01648,3e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg14176088,-0.037,0.00931,6.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg17950348,-0.053,0.0125,2.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg24231804,-0.045,0.01047,1.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg27606341,-0.094,0.01527,6.4e-10,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg18083597,-0.061,0.01189,3.3e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg24405567,-0.062,0.01162,1e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg05886626,-0.035,0.00808,1.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01565508,-0.068,0.01556,1.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg17434008,-0.069,0.01533,7e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg15246238,-0.054,0.01064,4.1e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26861460,-0.055,0.01362,5.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg16674484,-0.049,0.01217,5.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg10919522,-0.043,0.00859,6.8e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg08129092,-0.043,0.01012,2.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg07578772,0.054,0.01367,8.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg27050612,-0.063,0.01373,4.1e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg11860005,-0.082,0.01852,9.9e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23646614,-0.075,0.01199,3.8e-10,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg06298740,-0.076,0.01403,6.6e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg17061862,-0.035,0.00816,2.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04144218,-0.044,0.01047,2.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01440934,-0.054,0.01212,9.9e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg05988358,0.091,0.02145,2.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03013276,-0.041,0.00981,2.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg02711608,-0.038,0.00836,4.3e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03015952,-0.039,0.00963,4.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg27117792,-0.041,0.00864,2.7e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12929983,-0.068,0.01279,1.1e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg07000116,-0.071,0.01577,7.5e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12057576,0.081,0.01876,1.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg05858126,-0.037,0.00903,3.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg06298346,-0.053,0.0102,1.8e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00008629,-0.025,0.00505,6e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg14779825,-0.063,0.0147,1.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26406563,-0.068,0.01734,8.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg22459204,-0.041,0.00979,2.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg22544881,-0.055,0.01098,5.7e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg05099464,-0.048,0.00915,1.3e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg16657152,-0.056,0.01309,1.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg07286341,-0.05,0.01223,4.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg02240622,-0.078,0.01673,3.2e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg15530560,-0.075,0.01849,5.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg22141781,-0.017,0.0044,9.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg19223521,-0.024,0.0061,9.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg22957691,-0.039,0.01,8.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg24079727,-0.049,0.0114,2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg15195412,-0.067,0.0164,4.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26847100,-0.064,0.01462,1.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg14028598,-0.053,0.01193,8.7e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg13594542,-0.056,0.0141,6.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03508063,-0.066,0.01565,2.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00496272,-0.039,0.00853,3.7e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg05463966,-0.071,0.01434,8.4e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg06599169,-0.074,0.0177,3.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12856965,-0.074,0.01178,4.3e-10,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg13086983,-0.065,0.01565,3.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg11283860,-0.085,0.01919,8.5e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23274030,-0.038,0.00962,8.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg08202226,-0.049,0.01069,4.4e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04949225,-0.046,0.00878,2e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg25278941,-0.043,0.00937,3.8e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg20842915,-0.038,0.00832,4.9e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26841425,-0.086,0.02096,4.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg08183317,-0.084,0.01612,1.8e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg16363586,-0.03,0.00717,2.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01254505,-0.042,0.00839,6.4e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg20107506,-0.045,0.0108,3.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg16732654,-0.076,0.01376,4.1e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg10531355,-0.043,0.01027,2.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg09418321,-0.074,0.01576,3e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg16692277,-0.064,0.0146,1.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg08231648,-0.068,0.01566,1.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg24119717,-0.059,0.01351,1.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg14081270,-0.066,0.01336,9.5e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26420795,-0.03,0.00604,7.1e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg20281375,-0.063,0.01314,1.9e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26783127,-0.07,0.0121,7.1e-09,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg08622198,-0.081,0.0167,1.3e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg25323554,-0.054,0.01165,3.1e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg07027613,-0.036,0.00854,2.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg20883730,0.036,0.00792,5e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04346283,-0.048,0.01213,6.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg13984746,-0.088,0.01495,3.9e-09,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg18696027,-0.052,0.00924,1.9e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04878826,-0.053,0.01324,6.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26381210,-0.048,0.01172,3.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg20497635,-0.084,0.01652,3.4e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg20595453,-0.057,0.01423,6.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg19284751,-0.048,0.01235,9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg22242539,-0.076,0.01725,1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg17271056,0.03,0.00747,5.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12828729,0.048,0.01046,5.2e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg14085840,-0.066,0.01384,2e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26276120,-0.042,0.00913,4.8e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26764244,-0.039,0.0062,3.2e-10,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00277397,-0.042,0.01019,3.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03280622,-0.073,0.01288,1.4e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg24967811,-0.076,0.0133,8.9e-09,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg11556164,-0.036,0.0086,3.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg15187398,-0.044,0.00999,1.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01406381,-0.039,0.00678,1.1e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23581252,-0.048,0.01186,6.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg16844053,-0.067,0.01353,6.9e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04084348,-0.05,0.01226,3.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg16604566,-0.063,0.01367,3.5e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03992114,-0.041,0.00884,3.9e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg14600987,-0.058,0.01364,2.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23334433,-0.065,0.01216,1e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00050692,-0.049,0.01219,6.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg06433467,-0.026,0.00599,1.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26831416,-0.091,0.01689,7.9e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg27365342,0.086,0.01724,6.5e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg10453758,-0.043,0.01092,8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg07830557,-0.062,0.0132,2.4e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg19309676,-0.072,0.01208,2.7e-09,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg06766034,-0.053,0.01306,4.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg21073459,-0.067,0.01665,6.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg10338518,-0.051,0.01254,4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg15009294,0.042,0.00946,7.5e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg27613216,0.037,0.00899,4.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg09109411,-0.06,0.0147,5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12749559,-0.056,0.01184,2.2e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg02806156,-0.058,0.01249,3.7e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg15086439,-0.054,0.0135,5.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg18171392,-0.068,0.01669,5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg15554421,-0.056,0.01,1.9e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03546163,-0.032,0.00687,3.4e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg08106973,-0.057,0.01397,4.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04071967,-0.06,0.01518,8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26418770,-0.039,0.00919,2.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23019125,0.067,0.0133,5.1e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04370174,-0.07,0.01702,3.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg13544333,-0.054,0.01263,2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg17118262,-0.048,0.01066,5.5e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg10508317,-0.041,0.00816,6.8e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
