CpG,Beta,SE,P,StudyID
cg03536289,-0.021,0.00484,9.6e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg13828047,-0.047,0.00936,5.2e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg08111167,0.02,0.00416,2.8e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg07827420,-0.04,0.00956,2.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg15611912,-0.02,0.00462,1.5e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg03265037,0.019,0.00485,6.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg00347798,0.007,0.00176,7.7e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg01971407,-0.06,0.00667,2e-19,Robert-F-Hillary_Incident_COPD_Basic_model
cg12600843,-0.04,0.00599,3.8e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg00412842,-0.02,0.00478,2.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg27616007,-0.026,0.00635,3.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg02660097,0.015,0.00254,1.9e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg00675878,-0.071,0.01062,2e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg21171625,0.03,0.00737,5.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg06000144,0.045,0.01048,1.4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg00903308,0.023,0.00496,4.8e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg20050877,-0.057,0.01005,1.2e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg15988287,-0.028,0.00668,2.6e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg15317628,0.02,0.00484,3.4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg11058932,0.036,0.00673,6.5e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg01589587,-0.038,0.00666,1.6e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg04373334,0.021,0.00527,5.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg02064724,-0.023,0.00488,2.8e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg07469815,-0.028,0.00609,6e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg25114611,-0.036,0.00645,2.9e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg09397579,0.056,0.00996,2.1e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg12608507,-0.034,0.00533,2.3e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg22910295,0.025,0.00429,4.1e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg17300750,0.028,0.00636,9.5e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg18461347,-0.033,0.00639,3.4e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg04334723,-0.055,0.00766,5.2e-13,Robert-F-Hillary_Incident_COPD_Basic_model
cg17690322,-0.065,0.01062,9.1e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg25289569,-0.032,0.00583,6.1e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg15614653,-0.047,0.00657,1.5e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg01078772,-0.058,0.008,2.7e-13,Robert-F-Hillary_Incident_COPD_Basic_model
cg00585621,-0.035,0.00632,2.5e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg13696236,0.023,0.00557,4.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg03172931,0.056,0.00797,2.5e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg17451941,-0.031,0.00781,7.5e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg06856891,-0.032,0.00657,1.4e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg12299554,0.019,0.0048,6.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg05471842,-0.036,0.0046,7.3e-15,Robert-F-Hillary_Incident_COPD_Basic_model
cg00980060,-0.026,0.0062,2.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg05168229,-0.055,0.00583,3.5e-21,Robert-F-Hillary_Incident_COPD_Basic_model
cg13995854,-0.031,0.00563,4e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg07819944,0.026,0.00497,2.5e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg14270292,0.025,0.00377,4.2e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg16736826,-0.1,0.00922,3e-27,Robert-F-Hillary_Incident_COPD_Basic_model
cg24089263,0.04,0.00757,1.1e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg09064148,-0.021,0.00408,1.9e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg03139840,-0.039,0.00536,4e-13,Robert-F-Hillary_Incident_COPD_Basic_model
cg24000873,0.02,0.0052,8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg04755523,-0.016,0.00394,6.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg21192091,0.027,0.00517,1.7e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg24403644,0.036,0.00734,9.5e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg02776659,0.017,0.00368,5.6e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg01511480,0.04,0.00772,2.1e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg08845973,0.02,0.00445,1.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg23352030,0.025,0.00463,9.5e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg13916835,-0.037,0.0046,1.8e-15,Robert-F-Hillary_Incident_COPD_Basic_model
cg00870849,0.023,0.00469,5.5e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg19291696,-0.028,0.00521,1.2e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg19697725,-0.045,0.00957,2.7e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg24741609,-0.036,0.00567,1.5e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg20224885,-0.04,0.00939,1.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg17156565,0.022,0.00479,7e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg09109520,0.035,0.00449,2.9e-15,Robert-F-Hillary_Incident_COPD_Basic_model
cg23782083,-0.029,0.00523,3.7e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg05233094,0.027,0.00666,4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg13728834,-0.021,0.00523,7.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg10898024,-0.03,0.00479,3.1e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg05631194,-0.032,0.00534,1.2e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg16880946,-0.029,0.0044,6.9e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg07729875,0.035,0.00854,5.4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg26084949,0.022,0.0057,8.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg16139785,-0.05,0.00948,1e-07,Robert-F-Hillary_Incident_COPD_Basic_model
ch.2.105901354F,-0.028,0.00438,1.1e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg08198483,-0.035,0.00762,4.2e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg25162588,-0.033,0.00614,1e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg18773937,0.026,0.0054,2.1e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg19634573,-0.038,0.00589,1.4e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg22540040,-0.028,0.00674,3.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg24902842,-0.041,0.00921,9.1e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg25112191,-0.027,0.00662,4.6e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg19360907,0.021,0.00531,6.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg08774868,0.038,0.00766,5.4e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg12384004,-0.019,0.00482,8.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg23193759,-0.025,0.00525,3e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg26221105,-0.037,0.00516,1.5e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg27598208,-0.059,0.00767,2.2e-14,Robert-F-Hillary_Incident_COPD_Basic_model
cg20026178,-0.02,0.00473,2.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg19254152,0.025,0.00576,1.4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg12583553,-0.037,0.00521,9.1e-13,Robert-F-Hillary_Incident_COPD_Basic_model
cg03096107,-0.029,0.0073,9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg25296938,-0.038,0.00563,1.8e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg10526841,-0.033,0.00664,7.3e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg15331332,-0.026,0.00551,3e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg13959031,-0.039,0.00654,3.6e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg02598564,-0.037,0.00887,2.4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg23222604,-0.029,0.00705,5.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg11724759,-0.027,0.00699,8.4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg09226275,-0.029,0.00546,1.3e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg16936944,0.036,0.00897,4.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg22639768,0.025,0.00537,3e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg06802985,-0.029,0.00684,2.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg05661533,-0.043,0.00703,7e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg05196905,-0.043,0.00503,1.6e-17,Robert-F-Hillary_Incident_COPD_Basic_model
cg18985738,-0.026,0.00594,8.8e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg01439670,-0.034,0.00677,7.2e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg15578140,0.029,0.00642,8.1e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg07339137,0.027,0.00579,3e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg07337480,-0.025,0.00613,3.5e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg11341610,-0.05,0.00516,1.6e-22,Robert-F-Hillary_Incident_COPD_Basic_model
cg18685034,-0.052,0.00881,4e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg19246266,0.024,0.00534,4.6e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg00177875,0.033,0.00771,1.7e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg01589580,-0.017,0.00381,5.5e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg04858148,-0.046,0.00628,4.1e-13,Robert-F-Hillary_Incident_COPD_Basic_model
cg19695507,0.017,0.00412,5.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg06967316,-0.034,0.00833,3.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg27615938,-0.046,0.00546,2.1e-17,Robert-F-Hillary_Incident_COPD_Basic_model
cg13913407,0.042,0.00872,1.6e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg15787039,0.034,0.00613,3.5e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg09906382,0.025,0.00603,4.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg02368606,-0.027,0.00643,3.5e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg20666307,-0.024,0.00573,3.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg02405476,-0.029,0.00533,5.9e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg18257485,-0.051,0.00949,7.3e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg22835712,0.023,0.00467,1.2e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg04033022,0.032,0.0055,6.2e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg03460682,0.023,0.00502,7e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg25580581,-0.031,0.00555,1.4e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg17025683,-0.04,0.00435,9.3e-20,Robert-F-Hillary_Incident_COPD_Basic_model
cg20000132,0.036,0.00834,1.7e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg07780199,-0.044,0.00853,2.3e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg01757116,-0.023,0.00508,4.1e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg07799277,-0.026,0.00651,8.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg15525848,0.042,0.00721,4.9e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg25202111,-0.022,0.00499,1.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg20060630,-0.026,0.00636,5.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg10575367,-0.03,0.00518,6e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg23039189,0.024,0.00467,4e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg16112945,-0.043,0.00876,7.9e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg07389922,-0.038,0.00509,8.6e-14,Robert-F-Hillary_Incident_COPD_Basic_model
cg03520802,0.054,0.00915,4.2e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg03755052,0.015,0.00329,5.7e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg05051464,-0.037,0.00547,2.2e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg02991558,0.058,0.00712,4.4e-16,Robert-F-Hillary_Incident_COPD_Basic_model
cg17199018,-0.018,0.00447,6.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg21067023,-0.018,0.00372,1.1e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg03726357,-0.047,0.00703,2e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg16269755,0.053,0.01009,1.5e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg01576260,-0.028,0.00684,3.7e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg14428590,-0.073,0.00769,1.7e-21,Robert-F-Hillary_Incident_COPD_Basic_model
cg05315321,0.022,0.00513,1.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg16989340,-0.054,0.01258,1.6e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg18991417,0.038,0.0068,2.4e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg09516523,0.045,0.00738,9.8e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg07924081,0.027,0.00479,2.8e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg18828619,-0.043,0.0102,2.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg27093273,0.016,0.00325,1.1e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg06927812,-0.027,0.00593,3.9e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg17890233,0.053,0.00788,2e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg19266329,-0.051,0.00681,1.2e-13,Robert-F-Hillary_Incident_COPD_Basic_model
cg11093142,-0.044,0.00606,2.5e-13,Robert-F-Hillary_Incident_COPD_Basic_model
cg01257799,-0.049,0.00623,2.9e-15,Robert-F-Hillary_Incident_COPD_Basic_model
cg05194346,0.034,0.00501,9.8e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg08742502,-0.024,0.00427,3.7e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg02481528,-0.03,0.00595,3.3e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg17636309,0.023,0.00527,1.4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg26033349,0.02,0.00449,1.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg11162104,-0.032,0.00767,2.7e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg14181271,-0.029,0.00634,3.4e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg21886186,-0.028,0.00658,2.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg07317846,-0.027,0.0047,8.9e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg18052511,-0.016,0.00364,1.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg26457248,-0.027,0.00576,2.5e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg00300637,0.05,0.00679,2e-13,Robert-F-Hillary_Incident_COPD_Basic_model
cg24448421,0.018,0.00418,1.6e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg02893429,-0.035,0.00586,2.3e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg11500774,-0.014,0.00315,7.4e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg16973527,0.027,0.00523,2.3e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg02257517,0.038,0.00702,5.1e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg18924562,-0.016,0.00402,4.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg17875483,0.026,0.00452,5.9e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg10827488,0.036,0.00519,2.1e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg15537056,0.035,0.00709,7.3e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg24258108,-0.021,0.00458,4.7e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg17479131,0.02,0.00492,5.4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg21506299,-0.03,0.00532,1.8e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg22806229,-0.013,0.00335,7.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg18388559,0.042,0.01029,5.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg00186143,-0.034,0.00692,6.8e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg09676684,0.031,0.0053,3.8e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg18681853,0.034,0.00847,6.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg17108629,0.02,0.00452,1.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg10825530,0.019,0.00472,5.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg23061150,-0.029,0.00654,7.5e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg18115766,-0.036,0.00617,4.6e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg24324354,0.038,0.00539,3.2e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg15995265,-0.029,0.00608,1.3e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg11735008,0.023,0.00354,5.9e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg01320573,-0.028,0.00604,4.2e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg14429847,0.031,0.00482,1.6e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg02347881,-0.029,0.00645,8.7e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg06326425,-0.035,0.00826,2.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg14899046,-0.066,0.00931,1.1e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg08768385,0.045,0.00767,4.2e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg10181820,-0.023,0.00505,7.6e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg02652361,-0.021,0.00547,9.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg17017284,-0.039,0.00812,1.4e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg03495084,-0.024,0.00571,3.4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg21801127,0.021,0.00504,4.5e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg22976120,-0.047,0.01089,1.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg23730027,0.014,0.0026,1.5e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg18471664,-0.045,0.0066,1.2e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg19825856,0.029,0.00558,1.6e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg26189303,-0.036,0.00528,1.8e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg14959425,-0.048,0.0067,1.1e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg07663789,0.022,0.00445,4.7e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg23902823,-0.021,0.00526,8.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg09606807,-0.016,0.00392,2.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg18440774,-0.028,0.00566,6.3e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg08129449,0.022,0.00562,9.7e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg05780020,0.026,0.0056,2.8e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg15012468,-0.035,0.0066,1.7e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg21917349,0.064,0.00945,1.3e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg23878206,-0.034,0.00716,2.7e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg20533899,-0.032,0.00526,1.2e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg06369322,-0.044,0.01033,2.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg23480341,-0.032,0.00419,1.4e-14,Robert-F-Hillary_Incident_COPD_Basic_model
cg14469684,0.026,0.00557,3.7e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg20384240,0.02,0.00503,8.7e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg19034084,0.035,0.00866,6.6e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg06422883,0.021,0.00521,4.4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg09187338,-0.074,0.01055,2.8e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg23485307,0.023,0.005,6.5e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg03639223,0.052,0.01103,2.7e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg16052901,-0.053,0.00544,1.3e-22,Robert-F-Hillary_Incident_COPD_Basic_model
cg02162605,0.033,0.00842,7.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg08726900,0.042,0.00498,3.9e-17,Robert-F-Hillary_Incident_COPD_Basic_model
cg23140706,-0.077,0.011,3.5e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg12432568,0.03,0.00511,3.3e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg08447200,0.033,0.00751,1.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg05522498,-0.038,0.00614,6.3e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg20770409,-0.032,0.00806,5.6e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg14557690,-0.027,0.00682,6.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg25078137,-0.03,0.00695,1.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg09221867,0.022,0.00496,1.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg05053979,-0.036,0.00446,7.3e-16,Robert-F-Hillary_Incident_COPD_Basic_model
cg19761273,-0.036,0.00621,5.3e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg17434062,-0.039,0.00891,1.4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg20874044,0.037,0.00936,8.4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg02892755,-0.026,0.00584,7.2e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg24453118,0.026,0.00529,9.5e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg25357706,-0.056,0.00997,2.5e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg01832549,-0.047,0.00629,1.2e-13,Robert-F-Hillary_Incident_COPD_Basic_model
cg00905101,-0.052,0.00811,1.2e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg27354537,-0.029,0.00667,1.6e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg03912703,-0.021,0.00406,4.5e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg09888330,-0.029,0.00739,7.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg15711727,0.025,0.00527,1.8e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg09243900,0.035,0.00708,1e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg04799958,-0.02,0.00507,7.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg16932827,0.03,0.00531,9.6e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg14475840,-0.068,0.01038,5.8e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg04766834,-0.033,0.00572,6.8e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg22577252,-0.04,0.0075,1e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg11993160,-0.032,0.00513,4e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg25449315,-0.023,0.00514,5.5e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg25298754,-0.046,0.00683,1.4e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg02243630,0.026,0.00562,3.8e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg20864636,0.02,0.00488,4.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg03640051,-0.026,0.00578,6.1e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg14355482,-0.026,0.00669,9.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg14643537,0.027,0.00568,2.7e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg10526277,0.023,0.00517,7.2e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg06121808,-0.047,0.00501,8.7e-21,Robert-F-Hillary_Incident_COPD_Basic_model
cg18325389,-0.032,0.00584,6.3e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg24164702,-0.028,0.00393,9.4e-13,Robert-F-Hillary_Incident_COPD_Basic_model
cg04928129,-0.025,0.00489,5.1e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg10987503,0.037,0.00832,7e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg01402099,-0.034,0.00678,7.2e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg07202214,-0.052,0.00555,3.9e-21,Robert-F-Hillary_Incident_COPD_Basic_model
cg05413282,0.031,0.00652,2.6e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg11081752,-0.027,0.00648,4.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg21446955,0.022,0.0052,2.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg07340651,-0.038,0.00802,1.8e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg23684410,-0.033,0.00531,5.7e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg06086933,0.018,0.00447,4.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg18115064,0.025,0.00518,1.5e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg24186674,0.022,0.0053,5e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg03033176,-0.018,0.00412,1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg23311905,0.037,0.00959,9.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
